0,000641162294347883	0,000614015	5
0,000835764602646688	0,00074623635	5
0,000900049775867242	0,0008298925101	5
0,00103681314016888	0,0009161882952105	5
0,00112873778900346	0,00104832172179535	5
0,00132382416129068	0,00117120524073393	5
0,00142148745542884	0,00121099481218569	5
0,00193064326157724	0,00141229038389826	5
0,00147269252313774	0,00143459542632627	5
0,00193726447029376	0,00146759793845186	5
0,00196198646928142	0,00176108175255456	5
0,00231968192770043	0,00186767995031096	5
0,00246596999123855	0,00192491168367699	5
0,00261673617409669	0,0020548385354079	5
0,00272487839432929	0,00217838495698318	5
0,00313123734368137	0,00240746189147906	5
0,00347651909641316	0,00248414582003055	5
0,00240994761241869	0,00242731883721573	5
0,00294159960208387	0,00233652050755755	5
0,00322419233872143	0,00253805935305093	5
0,00294642759845318	0,00242763960787423	5
0,00281855666443215	0,00230349866901731	5
0,00324449188549681	0,00222958924874393	5
0,00214955436050505	0,00168451199632746	5
0,00152218785157355	0,00120758676022647	5
